图形元素	0	0	0	0	0	1	0	0	0
消息函数	0	1	0	0	0	0	0	0	0
光标位置	0	1	0	0	0	2	6	0	0
拨号上网	0	1	0	0	0	1	0	0	6
输入符号	0	0	0	0	1	0	0	0	0
project	4	7	42	21	3	5	6	2	1
功能需求	5	0	0	2	0	0	0	0	0
填充物	0	0	0	0	0	0	1	0	0
知识状态	0	0	0	0	1	0	0	0	0
硬件安全	1	0	0	0	0	0	0	0	0
东南亚	2	0	0	0	0	1	0	0	1
软件项目管理	0	0	0	2	0	0	0	0	0
源代码	12	37	15	58	7	37	65	12	35
temp	3	95	56	39	6	12	12	0	32
图像特征	0	0	0	0	5	0	0	0	3
each	17	30	91	5	39	7	1	4	0
android sdk	0	0	0	0	0	3	0	0	0
局部特征	0	0	0	0	0	0	0	0	2
c3p0	0	0	1	0	0	0	0	3	0
knowledge	0	0	1	0	39	1	0	0	1
数据服务器	5	0	1	0	0	0	0	1	0
学习进度	0	0	0	0	1	0	0	0	0
任务调度	9	0	0	0	0	0	0	0	0
输入输出设备	0	0	0	0	0	1	0	0	0
dynamic programming	0	0	0	0	3	0	0	0	0
金融	67	2	0	5	44	0	0	0	41
training	0	0	0	0	9	0	0	0	1
需求分析	1	0	2	4	2	0	1	1	10
工艺	2	0	0	5	7	0	1	0	17
程序存储器	0	0	0	0	0	2	0	0	0
数据整合	0	0	0	0	1	0	0	0	0
代码重用	0	0	1	4	0	0	0	0	0
封装性	0	1	3	10	0	1	0	0	0
金蝶	3	0	0	0	0	0	0	0	0
数据层	2	0	0	1	2	0	0	1	4
桌面环境	18	0	0	3	0	0	1	0	0
数值分析	0	1	0	0	4	0	0	0	0
非主属性	0	0	1	0	0	0	0	0	0
面向对象分析	0	0	0	2	0	0	0	0	0
iptables	2	0	0	1	0	0	22	0	3
software engineering	0	0	0	0	8	0	0	0	0
点击打开链接	0	4	2	1	0	4	1	1	0
视频监控	2	0	0	0	3	0	4	0	9
偏移量	1	17	11	2	3	13	16	0	11
sql 语句	0	0	14	0	0	0	0	0	0
计算资源	135	0	1	0	7	0	0	0	3
electronic	1	0	0	0	10	0	0	0	0
天马行空	0	1	1	0	2	0	0	0	3
压力测试	0	0	0	1	0	1	2	0	1
管理对象	10	0	0	2	0	1	1	1	1
工程实践	4	0	0	0	1	0	0	0	1
神经网络	4	1	0	0	93	0	0	0	1
输出函数	0	0	0	0	0	0	1	0	0
软件开发方法	0	0	0	1	0	0	1	0	0
自然科学	1	0	0	0	67	0	0	0	2
网络银行	1	0	0	0	0	0	0	0	0
半结构化数据	1	0	0	0	0	0	0	0	0
testing	1	6	1	0	2	0	3	0	0
爱立信	0	0	0	0	0	0	0	1	12
重定向	8	11	3	0	0	3	89	9	6
创业	64	0	5	2	31	0	0	0	333
共享数据库	0	0	5	0	0	0	0	0	0
通讯技术	4	0	0	0	1	0	0	0	1
理论基础	4	0	0	3	13	0	0	0	3
视频剪辑	0	0	1	0	0	0	0	0	0
pdf	0	0	0	1	19	0	0	3	2
broadcast	20	0	5	1	0	4	2	0	2
原理	60	46	45	26	132	45	39	9	66
信息数据库	0	0	0	0	1	0	0	0	0
衰减函数	0	0	1	0	0	0	0	0	0
升级	85	119	74	26	16	29	64	4	38
csdn	3	5	4	0	11	4	0	0	3
杂乱无章	2	0	0	1	1	0	0	0	2
hat	9	13	14	3	6	8	4	3	10
特征体	0	0	0	0	1	0	0	0	0
文件同步	0	0	1	0	0	0	0	0	2
pda	0	0	0	0	0	0	1	0	0
permissions	0	7	14	0	1	2	2	0	2
文学艺术	0	0	0	0	0	0	0	0	1
解析	27	50	64	64	57	56	40	16	39
traversal	0	1	2	0	0	0	7	0	0
网上收集	0	0	0	1	0	0	0	0	1
业务	521	53	38	141	32	14	3	6	290
linux ubuntu	1	0	0	0	0	0	0	0	0
系统应用	5	0	1	2	9	2	0	0	0
synchronized	3	20	5	73	0	17	0	0	0
colors	0	0	0	0	0	20	1	0	0
语义网络	0	0	0	0	35	0	0	0	4
字符串处理	0	2	0	0	19	0	0	0	0
sift	0	0	0	0	0	0	0	0	1
constants	0	0	4	0	0	0	4	0	0
vxworks	0	0	0	0	0	0	1	0	0
甘特图	0	0	0	0	0	0	0	27	0
bmp	0	1	0	0	0	10	1	0	1
设计原理	0	1	0	0	0	1	0	0	1
仿真平台	1	0	0	0	0	0	0	0	0
pcb	0	3	0	0	0	0	0	0	0
简单对象	2	0	1	0	0	0	0	0	0
installer	0	2	4	0	0	0	8	0	0
平台无关性	1	0	0	1	0	0	0	0	0
数据库对象	0	0	41	0	0	0	0	1	0
数据加密	6	0	0	0	0	0	0	0	0
设计原则	20	1	1	58	1	0	0	0	5
备份文件	2	0	4	0	0	0	3	0	0
脚本	76	60	71	20	9	49	96	46	22
应用数据	3	0	0	0	0	0	1	0	0
编程工具	1	0	0	0	1	0	1	0	1
d3d	0	23	0	0	0	6	0	0	1
broadcastreceiver	0	0	0	0	0	1	0	0	0
点滴	1	1	0	3	0	0	0	0	0
存储策略	1	0	0	0	0	0	0	0	0
插入法	0	1	0	0	0	0	0	0	0
jboss	0	0	0	0	0	0	0	2	0
远程教育	1	0	0	0	0	0	0	0	0
线性系统	0	2	0	0	2	0	0	0	0
ubuntu12.04	10	0	0	0	0	0	3	0	0
处理流程	5	3	1	1	7	1	0	0	2
其他语言	1	5	0	1	3	1	0	3	8
问题	790	372	339	455	1650	184	290	62	1067
职业规划	2	0	0	0	7	0	0	0	41
最近邻法	0	0	0	0	0	1	0	0	0
聊聊	2	0	1	0	1	2	0	0	6
工作流	7	1	1	11	1	1	1	0	3
整体架构	14	0	1	0	7	0	0	0	1
不务正业	2	1	0	1	0	0	0	0	0
算法基础	0	0	0	0	1	0	0	0	2
语法	12	38	139	21	244	17	63	13	132
实例数据	0	0	1	0	0	0	0	0	0
activity	0	0	25	2	0	72	0	0	2
hci	0	0	0	0	0	14	0	0	0
知识处理	0	0	0	0	3	0	0	0	0
music	0	0	0	0	2	1	4	0	0
零碎	1	1	0	0	1	0	1	0	2
电脑系统	0	0	0	0	1	0	0	0	2
组态软件	0	0	0	9	0	0	0	0	0
putty	0	0	0	0	0	0	4	0	0
业务逻辑层	1	0	5	5	0	0	0	0	0
外部存储	0	1	0	0	0	1	0	0	0
嵌入式开发	20	0	0	0	6	2	6	0	5
多媒体检索	0	0	0	0	1	0	0	0	0
pthread	0	1	0	34	0	46	55	0	0
hdu	0	2	0	0	0	0	0	0	0
模块化技术	1	0	0	0	0	0	0	0	0
数据库编程	1	2	4	0	0	0	1	0	0
transformation	1	0	7	0	2	0	0	0	1
静态测试	0	0	0	0	2	0	0	0	0
相似性度量	0	0	0	0	6	0	0	0	0
编程语言	55	23	8	10	59	4	3	3	11
bos	0	0	0	10	0	0	0	0	0
win7系统	0	0	0	0	0	2	1	0	0
服务管理	11	0	2	0	1	1	2	0	1
横切关注点	0	0	0	0	2	0	0	0	0
vs2008	0	0	0	0	0	0	0	0	9
vs2005	0	0	1	0	0	0	0	0	0
状态集合	0	0	0	0	5	0	0	0	0
支持向量	0	0	0	0	1	0	0	0	0
简介	11	9	14	12	51	16	13	7	29
数据采集	3	0	0	0	2	0	1	0	0
selenium	0	0	0	0	0	0	0	0	2
单点登陆	0	0	0	0	0	0	0	0	1
programmer	0	6	0	0	0	0	0	0	0
处理控制	1	0	0	0	0	0	1	0	0
成功	167	77	210	44	167	97	187	20	551
网站链接	3	0	0	0	4	1	0	0	1
程序	187	850	353	327	269	200	1005	61	418
nasm	0	0	0	0	0	0	0	0	2
服务器相关	0	0	2	0	0	0	0	0	0
sensor	0	0	0	6	0	11	0	0	0
languages	0	8	0	0	32	0	0	0	0
hex	4	4	3	7	1	8	2	0	1
位运算	0	13	1	0	0	1	0	0	0
一周	6	1	6	2	6	5	2	2	30
blend	0	1	0	0	1	42	0	0	0
技术前沿	1	0	0	0	1	0	0	0	0
php	0	14	9	3	1	0	9	30	30
vs2010	0	0	0	0	0	3	1	0	10
服务器集群	18	0	0	0	0	0	0	0	3
程序计数器	0	2	0	1	0	2	13	0	0
日常生活	6	0	0	2	15	1	0	0	8
计算复杂性	0	0	0	0	7	0	0	0	0
前沿技术	1	0	0	0	2	0	0	0	0
linux系统	1	2	0	0	0	0	28	0	0
bbs	0	0	0	0	1	0	1	0	0
个人见解	0	3	1	0	0	0	0	0	0
vs2012	0	0	0	0	0	1	0	3	0
中国软件	4	0	0	0	1	0	0	0	1
倒排文件	0	0	0	0	4	0	0	0	0
面向目标	0	0	0	0	0	0	0	0	3
目录树	0	0	1	0	0	0	7	1	0
career	0	0	0	0	1	0	0	0	0
前台页面	0	0	0	0	0	0	0	2	1
尺寸	1	13	10	1	4	79	3	7	19
软件开发过程	1	0	0	2	0	0	0	0	1
嵌入式设备	0	0	1	0	0	0	0	0	0
信息检索系统	0	0	0	0	3	0	0	0	0
newline	0	0	0	0	0	0	0	0	3
php+mysql+apache	0	0	0	0	0	0	0	0	1
问题解决方案	0	0	0	0	1	1	0	0	0
实时通信	0	0	0	0	0	0	0	0	1
电路	8	0	0	22	21	1	3	0	17
router	2	0	0	0	0	0	0	0	2
理论研究	0	1	0	0	11	0	0	0	0
集群	125	0	51	17	81	0	10	5	22
素材	0	0	0	0	1	2	1	0	5
bat	0	1	1	0	0	0	0	0	0
子查询	1	0	80	2	0	0	0	0	0
debian	0	0	0	0	0	0	8	0	0
javascript资料	0	0	0	0	0	0	0	0	1
访问模式	7	0	1	0	0	1	0	0	0
训练算法	0	0	0	0	2	0	0	0	0
风投	13	0	0	0	12	0	0	0	10
文件类	0	4	1	2	0	0	30	2	3
虚拟技术	16	0	0	0	2	0	1	0	2
proxool	0	0	2	0	0	0	0	0	0
中断服务	0	0	0	0	0	2	3	0	0
linux编程	0	1	0	0	1	0	0	0	0
oralce	0	0	1	0	0	0	0	0	0
芯片组	1	0	0	5	0	0	11	0	0
动态语言	1	4	0	0	0	0	0	1	1
模型图	0	0	1	3	1	0	0	0	0
rman	0	0	24	0	0	0	0	0	0
hierarchy	0	0	15	0	5	0	0	0	0
标准模板	1	1	0	0	0	0	0	0	0
voip	0	0	0	0	0	1	0	0	2
windows azure	2	0	0	0	0	0	0	0	0
排序算法	0	9	0	0	3	1	0	0	0
评价函数	0	0	0	0	10	0	0	0	0
计算机代数系统	0	1	0	0	0	0	0	0	0
计算机应用	1	4	0	0	22	0	1	0	1
复合数据	0	1	1	0	0	0	0	0	0
虚拟地址	0	0	4	0	0	5	43	0	0
gallery	0	0	0	0	0	1	0	0	0
计算智能	1	0	0	0	13	0	0	0	0
奇文共欣赏	0	0	0	0	1	0	0	0	0
休闲娱乐	0	0	0	1	2	11	0	0	0
智力	1	0	0	1	7	0	1	0	14
疑惑	0	2	3	2	9	1	2	1	5
技术网站	0	0	0	1	2	0	0	0	1
输入状态	0	0	0	0	0	0	0	0	1
bcb	0	1	0	0	0	0	1	0	0
search engine	1	0	0	0	1	0	0	0	2
tech	0	0	0	1	0	0	0	0	2
java 设计模式	0	0	0	1	0	0	0	0	0
并行执行	6	0	1	0	0	1	0	0	0
计算机	219	40	33	43	639	15	58	5	224
检查点	3	0	9	23	0	0	0	0	0
电气	7	0	0	0	4	1	0	0	9
二层结构	2	0	0	0	0	0	0	0	0
工控	1	0	0	1	0	5	0	0	0
位操作	0	0	1	0	0	0	5	0	0
web技术	1	0	0	0	0	0	0	0	1
android项目	0	0	0	0	0	1	0	0	0
移动对象	0	0	2	0	0	0	0	0	0
translate	0	15	3	4	0	3	0	0	7
discuz	0	0	0	0	0	0	0	0	6
回归测试	1	0	0	0	2	0	0	0	1
mvc框架	0	0	2	0	0	0	0	0	0
浏览器相关	1	0	0	0	0	0	0	0	0
用友软件	0	0	0	0	0	0	0	0	1
企业管理	8	0	18	0	0	0	0	0	10
iphone4	0	0	0	0	0	0	0	0	6
编辑区	0	2	0	0	0	0	0	0	0
偏移地址	0	2	0	1	0	0	8	0	0
目标文件	0	4	3	4	1	4	65	1	2
配置控制	0	0	0	0	0	0	0	0	1
新款	2	0	0	3	0	0	0	0	1
抽象机制	0	0	0	0	2	0	0	0	0
并发编程	3	0	0	0	1	0	0	0	0
bfs	0	0	0	0	0	0	0	0	1
authorization	1	0	0	0	0	0	0	0	6
frontend	1	0	0	0	0	0	0	0	0
模型表示	0	0	0	0	1	0	0	0	0
我的代码	0	2	2	2	0	0	0	0	3
新闻服务器	0	0	0	0	0	0	0	0	1
元知识	0	0	0	0	2	0	0	0	0
隐藏	9	23	12	19	166	17	26	34	19
his	32	47	231	30	30	50	64	12	16
技术之外	1	0	0	0	0	0	0	0	0
更新	130	66	383	79	84	161	133	48	126
时间范围	1	0	4	0	8	0	0	0	0
中国市场	11	0	0	0	13	1	0	0	10
buzz	0	0	0	0	3	0	0	0	0
系统扩展	1	1	0	4	0	1	0	0	0
语言声	0	0	0	0	0	0	0	0	1
黑客	25	3	2	2	5	1	5	1	67
移动终端	15	0	0	0	1	0	0	0	7
jdbc	1	1	62	10	0	0	1	1	1
容错能力	0	0	0	0	1	0	0	0	0
留言	5	3	3	8	3	3	0	3	9
错误信息	0	7	22	4	0	4	14	13	5
计算机网络系统	1	0	0	0	0	0	0	0	0
公共云	65	0	0	0	0	0	0	0	0
locking	0	14	8	1	0	4	0	0	0
软件接口	0	1	0	0	0	0	0	0	0
透视图	0	2	0	0	0	0	0	0	0
问题求助	0	1	0	0	0	0	0	0	0
虚拟存储	3	0	0	0	0	0	0	0	1
状态信息	1	2	4	7	0	3	18	0	0
教育培训	1	0	0	0	0	0	0	0	2
sizeof	1	78	2	15	11	95	85	0	5
服装	0	0	0	10	25	0	0	0	70
波特率	0	0	0	1	0	4	0	0	2
东拉西扯	0	0	0	0	0	0	0	1	3
资料库	0	1	0	0	6	0	0	0	0
技术书籍	0	2	0	2	0	0	0	0	1
驱动编程	0	1	0	0	0	0	0	0	0
计算机协同工作	1	0	0	0	0	0	0	0	0
技术资料	5	1	2	0	2	0	0	0	1
子目录	0	5	1	5	0	8	43	7	3
运维管理	24	0	1	0	0	0	0	0	0
移动互联	7	0	0	0	0	0	0	0	7
嵌入式软件	10	0	0	0	3	0	4	0	2
网络资料	0	0	0	0	0	0	0	0	1
设计模式 	1	1	1	29	1	0	0	0	1
口碑营销	0	0	0	0	0	0	0	0	1
gpio	0	0	0	0	0	6	0	0	0
李彦宏	4	0	0	0	4	0	0	0	37
访问权限	5	2	11	9	1	1	11	0	1
通信网络	1	0	0	0	1	0	0	0	0
模式设计	1	0	0	8	1	0	0	0	1
全生命周期	1	0	0	0	0	0	0	0	0
roller	2	0	0	0	0	0	0	0	0
美团网	0	0	0	0	0	0	0	0	12
逻辑运算	1	2	5	1	1	2	0	0	1
结构元素	0	0	0	0	2	0	0	0	0
sqlite3	0	4	259	0	0	5	0	0	0
电力系统	2	0	0	0	5	0	0	0	0
系统初始化	0	0	0	0	1	0	4	0	0
path	51	157	36	40	6	33	55	36	40
错误解决	0	0	2	0	0	0	1	1	0
仿真技术	0	0	0	0	1	0	0	0	0
产品设计	2	0	0	0	4	0	0	0	16
控制机制	1	0	0	0	0	0	0	0	0
抄袭	2	0	0	2	6	0	0	0	43
webwork	0	0	2	0	0	0	0	0	0
emulator	1	0	0	0	0	15	2	0	0
validation	0	1	9	0	0	0	0	1	1
连接关系	0	0	0	1	0	0	0	0	0
回溯	0	8	0	1	31	0	0	0	1
本地化	4	0	1	5	0	4	0	7	11
类型转换	2	28	8	2	0	1	8	0	0
pig	0	0	0	15	0	0	0	0	9
postfix	1	0	0	0	0	0	3	0	0
subroutine	0	0	1	0	0	0	0	0	0
依存关系	0	0	0	0	5	0	0	0	1
football	0	0	0	0	3	0	0	0	1
plan	0	1	17	0	0	0	0	0	2
信息对象	0	0	0	0	0	0	0	2	0
定时任务	0	2	0	0	0	0	3	0	0
帧缓存	0	2	0	0	0	0	0	0	0
指令控制	0	0	1	0	0	0	0	0	0
日记本	0	0	0	0	1	0	0	0	0
带参数	1	3	7	0	1	0	1	5	2
齐向东	0	0	0	0	0	0	0	0	1
管理应用	4	0	0	1	0	3	0	0	0
phpmyadmin	45	0	1	0	0	0	0	0	4
抽象语法	0	0	0	14	0	0	0	0	0
服务器软件	0	0	1	0	0	0	1	0	1
常用软件	0	0	0	0	0	0	1	0	0
poi	0	1	0	0	0	4	0	0	0
poj	0	1	0	0	0	0	0	0	0
所见所闻	0	0	0	0	1	0	0	0	0
教育软件	0	0	0	0	0	0	0	0	1
本地主机	0	0	3	0	0	0	1	2	7
围棋	0	0	0	0	0	0	0	0	76
成长	39	11	2	4	13	2	1	0	81
文件	379	510	827	367	183	613	2876	317	432
客户机服务器	0	0	1	0	0	0	0	0	0
虚地址	0	0	0	0	0	0	1	0	0
编译技术	0	0	0	0	398	0	0	0	0
template	6	114	2	13	1	3	0	2	0
估值	1	0	0	0	0	0	0	0	8
数据库	260	113	1815	128	205	37	57	93	102
成功案例	7	0	1	0	0	0	0	0	8
yum	33	0	7	0	0	0	164	2	0
二厶可可肉	0	4	0	0	0	0	0	0	0
ppt	1	0	13	0	2	0	1	0	2
siri	0	0	0	0	2	0	0	0	0
递推	0	4	0	0	1	0	0	0	0
spring 	0	2	2	0	0	0	0	1	0
权限设计	0	0	1	0	0	0	0	1	0
搜索引擎研究	0	0	0	0	0	0	0	0	1
ios 开发	0	0	0	0	3	0	0	0	0
yui	0	0	0	0	0	0	0	0	1
微机原理	0	4	0	3	0	0	1	0	0
模板技术	0	0	0	0	0	0	0	0	1
dataguard	0	0	2	0	0	0	0	0	0
调试相关	0	1	0	0	0	0	0	0	0
permutation	0	1	0	0	2	0	0	0	0
集成	81	14	20	19	45	10	14	8	19
调查	60	5	8	1	18	1	2	6	68
整体特征	0	0	0	0	2	0	0	0	0
ppc	0	0	0	0	0	0	2	0	0
开发相关	0	0	0	0	1	0	0	0	0
开发总结	0	0	1	0	0	0	0	0	0
linux 	3	14	4	3	0	3	100	2	2
刷机	2	0	0	0	0	0	2	0	1
学习收藏	0	0	0	0	0	1	0	0	0
循环操作	0	3	0	0	0	0	0	0	0
自娱自乐	0	1	0	0	0	0	0	0	0
面试	24	0	8	33	48	14	0	0	122
网络标识	0	0	0	0	0	1	0	0	0
设计架构	3	0	0	0	0	0	0	1	0
beta	13	0	1	1	16	1	1	1	10
gnu	0	0	0	0	0	0	3	0	1
数字校园	1	0	0	0	0	0	0	0	0
操作环境	0	0	0	0	1	0	1	0	0
用户模型	0	0	0	0	3	0	0	0	0
proxy	1	12	40	20	0	41	1	0	3
网络工具	0	0	0	0	1	0	1	0	2
网站开发	0	0	0	0	4	0	5	1	8
研究	227	33	26	44	1610	45	13	17	405
collections	0	1	75	0	3	0	0	0	1
分享	67	15	16	15	59	35	4	19	114
运营商	75	1	0	1	3	7	0	0	89
linux应用程序	0	0	0	0	0	0	1	0	0
fortran	0	0	0	0	0	0	1	0	0
面向对象语言	0	2	2	3	0	0	0	0	0
iphone开发	0	0	0	0	0	1	0	0	0
移动版	0	0	0	0	1	0	0	1	3
whatever	0	0	0	0	0	1	1	1	0
扩展内存	0	0	0	0	0	0	2	0	0
科普	0	0	0	0	15	0	0	0	48
自启动	0	0	2	1	0	0	5	0	0
状态值	0	0	0	0	2	0	7	0	0
技术总结	0	0	0	0	5	0	0	0	0
开发项目	1	2	1	2	0	0	2	0	0
企业上网	0	0	0	0	0	0	0	0	1
通信基础	1	0	0	0	0	0	0	0	0
mercurial	0	0	0	0	0	0	5	0	0
标准件	0	0	0	0	0	0	0	0	2
密码学	0	0	0	0	11	0	0	0	2
经验分享	3	0	0	0	0	0	0	0	3
mysql数据库	0	0	17	1	0	0	0	0	0
网络数据库	0	0	0	0	0	0	0	0	1
智能交通系统	0	0	0	0	1	0	0	0	0
图标	4	2	1	7	2	43	4	12	15
网络与系统管理	1	0	0	0	0	0	0	0	0
消息中间件	2	0	1	0	0	0	0	0	0
windows命令	0	0	0	0	0	0	1	0	0
公司管理	0	0	0	0	0	0	0	0	6
识别系统	0	0	0	0	4	0	1	0	0
综合技术	0	0	0	0	1	0	0	0	0
联想	5	1	0	9	75	4	0	1	25
数据抽象	0	2	0	1	0	0	0	0	0
重构	8	7	2	14	8	6	0	0	9
编辑工具	1	0	0	0	0	0	0	0	0
完整性检查	0	0	2	0	0	0	0	0	0
说说	5	6	6	8	15	5	8	2	29
java23	0	0	0	3	0	0	0	0	0
交换机	151	14	1	1	3	8	3	0	65
欧洲	15	0	1	0	153	1	5	0	63
安全系统	1	0	0	0	0	0	2	0	0
接口文件	0	0	1	0	0	1	1	0	0
直接映射	0	0	1	0	0	0	0	0	0
gps	0	0	0	0	1	1	0	0	0
代码生成器	0	0	0	3	0	1	0	0	0
psp	0	0	3	0	0	0	0	0	0
crash	2	0	0	0	1	4	30	0	0
求职面试	0	0	0	0	2	0	0	0	0
gpu	0	2	0	0	0	0	0	0	0
网络适配器	0	0	0	0	0	0	3	0	0
control	9	15	51	7	5	15	17	0	21
imagine	1	0	0	0	0	0	0	0	0
损失函数	0	0	0	0	17	0	0	0	0
应用程序框架	2	0	1	0	0	0	0	0	0
java设计模式	0	0	0	2	0	0	0	0	0
i2c	0	0	0	0	0	0	1	0	0
元数据	20	15	12	3	13	9	3	1	0
linux操作系统	0	0	0	0	0	0	7	0	0
汉字库	0	0	0	0	1	0	0	0	0
输入格式	1	0	1	0	0	0	0	0	0
运行程序	6	7	3	0	0	3	5	1	1
应用商店	3	0	0	2	1	1	0	0	63
h264	0	0	0	1	0	9	0	0	14
触摸屏	0	3	0	1	7	2	0	0	2
数据控制	0	0	2	0	0	0	0	0	0
freemarker	0	0	0	0	0	0	0	6	2
语句格式	0	0	1	1	0	0	0	0	0
常见问题	6	1	2	1	7	2	3	1	5
脚本文件	1	2	9	0	0	4	4	0	0
css3	0	0	0	0	0	0	0	4	0
主界面	0	0	3	1	0	3	0	0	10
思路	49	24	12	44	89	4	5	2	54
双缓存	0	0	0	0	0	2	0	0	0
视频技术	1	0	0	0	0	0	0	0	0
数据库优化	0	0	4	0	1	0	0	0	0
计算机知识	0	0	1	0	0	0	0	0	1
大千世界	0	0	0	0	0	0	0	0	2
非结构化数据	16	0	1	0	5	0	0	0	0
blogs	0	0	1	0	0	0	1	0	0
cae	0	0	0	0	0	1	0	0	0
cad	0	1	0	0	0	1	0	0	0
ata接口	0	2	0	0	0	0	0	0	0
分布式编程	1	0	0	0	0	0	0	0	0
快速模式	0	0	0	0	2	0	0	0	0
数据库知识	0	1	1	0	3	0	0	0	0
系统对象	0	0	0	1	0	0	0	0	0
struct	6	169	3	35	1	218	492	1	21
系统表	1	0	26	0	0	0	0	0	0
cam	0	0	4	0	2	0	0	0	0
递归过程	0	0	0	0	0	0	0	0	1
表示服务	0	0	1	0	0	0	0	1	3
异构环境	5	0	0	0	0	0	0	0	0
交互关系	0	0	0	2	0	0	0	0	0
中小企业信息化	9	0	0	0	0	0	0	0	0
ffmpeg	0	0	0	0	0	4	0	0	1
eclipse 	0	0	1	0	0	3	4	0	2
webrtc	0	0	0	1	0	0	0	0	0
开发工具	5	5	3	3	3	2	1	8	4
课堂笔记	0	0	0	0	2	0	0	0	0
未登录词	0	0	0	0	107	0	0	0	0
数据挖掘	50	0	13	1	424	0	0	0	21
技术积累	2	0	0	0	4	1	0	0	1
reference	1	8	28	33	55	7	4	3	0
网络产品	0	0	0	0	0	0	0	0	2
oracle优化	0	0	1	0	0	0	0	0	0
csrf	0	0	0	0	0	0	0	0	2
android学习	0	0	0	1	0	0	0	0	0
团队合作	0	0	0	1	10	0	0	0	6
pro	0	0	14	9	0	4	2	0	4
网络延迟	2	0	0	0	0	0	0	0	0
印度	8	0	2	15	21	0	0	0	116
移动游戏	1	0	0	0	0	1	0	0	0
存取控制	1	0	0	0	0	0	0	0	0
程序代码	4	12	6	3	5	1	10	1	12
新闻资讯	0	0	0	0	2	0	0	0	2
默多克	1	0	0	0	0	0	0	0	0
subprocess	0	0	0	1	0	0	0	0	0
数据损失	0	0	1	0	0	0	0	0	0
最新技术	0	0	1	0	1	0	0	0	1
redhat linux	0	0	0	0	0	2	0	0	0
笔试题目	0	0	1	0	0	0	0	0	0
数据迁移	1	0	6	0	0	0	0	0	0
子项目	10	0	0	0	1	0	0	0	1
全模型	1	0	0	0	0	0	0	0	0
交互对象	0	0	0	2	0	0	0	0	0
关键业务	11	0	0	0	0	0	0	0	1
行业知识	2	0	0	0	1	0	0	0	0
lotus	1	0	0	0	0	0	0	0	0
gui	0	0	0	0	0	0	2	0	1
策划	3	0	0	2	12	4	0	1	35
bugs	0	2	2	1	0	0	3	0	0
移动代码	0	0	0	0	0	0	1	0	0
资源层	3	0	0	0	0	0	0	0	0
项目实战	1	0	0	0	1	0	0	0	0
交换文件	0	0	0	0	0	0	7	0	0
拉格朗日乘子	0	0	0	0	12	0	0	0	0
网络通信	4	7	1	3	79	4	0	0	4
图片文件	0	0	1	0	0	6	0	0	3
吐槽	2	2	0	1	4	11	1	0	3
中间件层	1	0	0	0	0	0	0	0	0
数据库开发	1	0	3	0	0	0	0	0	0
games	0	1	0	0	0	0	1	0	1
struts2学习	0	2	0	0	0	0	0	0	0
任务号	0	0	0	0	0	0	5	0	0
信息发布	1	0	1	0	1	1	0	0	3
支付手段	1	0	0	0	0	0	0	0	0
业余	5	1	0	0	7	0	1	0	5
中断服务程序	0	1	0	0	0	3	0	0	0
equals	0	2	3	5	0	0	0	12	0
系统测试	0	0	0	0	0	0	1	0	0
窗口大小	0	0	1	0	1	3	0	1	3
大众点评	1	0	0	0	1	1	0	0	7
验收测试	14	0	0	0	0	1	0	0	0
头结点	0	30	0	0	0	0	1	0	0
绝对路径	0	4	4	3	0	0	9	0	19
标注功能	0	0	0	0	1	0	0	0	0
网络技术	9	2	0	0	3	0	0	0	4
gsm	0	0	0	0	0	0	0	0	2
流量	115	3	4	5	67	10	5	4	163
应用实体	0	0	0	1	0	0	0	0	0
高端内存	0	0	0	0	0	2	3	0	0
常用算法	0	0	0	0	3	0	0	0	0
蓝汛	7	0	0	0	0	0	0	0	0
并行化	7	0	0	0	5	0	0	0	0
gtk	0	0	0	0	0	1	0	0	0
图像文件	1	0	0	0	0	11	3	3	0
programming language	0	3	0	0	4	0	2	0	0
通信格式	0	0	0	0	0	1	0	0	0
oracle技术	0	0	0	0	0	0	0	0	1
bsd	0	0	0	0	0	0	1	0	1
二次开发	12	0	1	1	0	0	3	2	4
a*	1	5	0	0	0	2	0	1	0
理论计算机科学	0	0	0	0	15	0	0	0	0
通信关系	0	0	1	0	0	0	0	0	0
sql 	2	1	43	2	1	6	0	5	0
linux设备驱动程序	0	0	0	0	0	0	4	0	0
信息安全问题	2	0	0	0	0	0	0	0	0
联机状态	0	0	1	0	0	0	1	0	0
智能算法	0	0	0	0	1	1	0	0	1
switch	4	21	16	18	1	26	25	4	1
积累	24	5	6	7	54	5	2	0	124
设计重用	0	0	0	2	0	0	0	0	0
战略	124	1	1	8	19	1	0	0	147
状态位	0	0	0	0	0	0	1	0	0
计算机外设	0	0	0	0	0	0	1	0	0
窗体	0	11	6	2	0	1	0	0	0
嵌入式linux	0	0	1	0	2	0	11	0	0
动态显示	0	0	0	0	0	1	2	0	0
人脸识别	2	0	0	0	8	0	0	0	0
delete	4	20	120	102	6	20	41	5	0
样式	0	5	11	6	5	23	4	82	50
opera	0	0	0	0	0	0	0	1	1
动态菜单	0	0	0	0	0	1	0	0	0
一切	44	19	13	42	59	9	13	5	96
在网	52	20	16	12	48	24	27	11	138
远程控制	22	0	0	1	0	0	0	0	4
简单生活	0	0	0	0	0	1	0	0	1
系统建模	3	0	0	0	1	0	0	0	0
修身	1	0	0	0	0	0	0	0	0
kernel	13	7	3	10	4	68	108	0	1
电路设计	4	0	0	0	9	0	0	0	4
